name,dist,value,made,desc,team,opp,x,y,player_id,event_id,zone,area,date,team,opp,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,game_id,date,period,min_left,sec_left
S. Ibaka,14,2,True,Jump Shot,MIA,TOR,-124,69,201586,248,8-16 ft.,Left Side(L),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,5,48
G. Dragic,25,3,True,Jump Shot,MIA,TOR,-221,121,201609,250,24+ ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,5,30
K. Lowry,24,3,False,Jump Shot,MIA,TOR,230,84,200768,252,24+ ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,5,4
S. Ibaka,2,2,False,Putback Layup Shot,MIA,TOR,11,20,201586,254,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900510,20200102,2,5,1
O. Anunoby,0,2,False,Layup Shot,MIA,TOR,-1,6,1628384,257,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,4,57
R. Hollis-Jefferson,1,2,False,Layup Shot,MIA,TOR,15,5,1626178,260,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,4,56
R. Hollis-Jefferson,1,2,False,Tip Layup Shot,MIA,TOR,9,6,1626178,262,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021900510,20200102,2,4,56
F. VanVleet,23,3,False,Jump Shot,MIA,TOR,-230,37,1627832,267,24+ ft.,Left Side(L),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,4,49
G. Dragic,23,3,True,Jump Shot,MIA,TOR,234,45,201609,269,24+ ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,4,33
S. Ibaka,14,2,False,Jump Shot,MIA,TOR,-5,144,201586,271,8-16 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,4,12
S. Ibaka,3,2,True,Layup Shot,MIA,TOR,29,13,201586,273,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,4,7
S. Ibaka,13,2,False,Turnaround Fadeaway shot,MIA,TOR,-132,4,201586,277,8-16 ft.,Left Side(L),20200102,MIA,TOR,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900510,20200102,2,3,36
C. Silva,2,2,True,Layup Shot,MIA,TOR,24,15,1629735,279,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,3,25
O. Anunoby,23,3,False,Jump Shot,MIA,TOR,-228,59,1628384,281,24+ ft.,Left Side(L),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,3,11
S. Ibaka,4,2,True,Hook Shot,MIA,TOR,0,46,201586,283,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,3,8
G. Dragic,1,2,True,Driving Finger Roll Layup Shot,MIA,TOR,-9,10,201609,284,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900510,20200102,2,2,47
P. McCaw,4,2,False,Floating Jump shot,MIA,TOR,-25,43,1627775,290,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900510,20200102,2,2,30
K. Nunn,23,3,False,Jump Shot,MIA,TOR,230,3,1629134,292,24+ ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,2,19
B. Adebayo,1,2,True,Cutting Dunk Shot,MIA,TOR,0,13,1628389,295,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0021900510,20200102,2,2,14
O. Anunoby,21,2,False,Jump Shot,MIA,TOR,216,-11,1628384,298,16-24 ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,1,52
T. Herro,11,2,False,Pullup Jump shot,MIA,TOR,-114,13,1629639,301,8-16 ft.,Left Side(L),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900510,20200102,2,1,36
F. VanVleet,27,3,False,Jump Shot,MIA,TOR,183,199,1627832,305,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,0,47
G. Dragic,5,2,False,Driving Floating Jump Shot,MIA,TOR,-32,40,201609,307,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900510,20200102,2,0,37
K. Lowry,2,2,True,Driving Layup Shot,MIA,TOR,-24,17,200768,310,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,0,30
J. Butler,14,2,False,Driving Floating Jump Shot,MIA,TOR,0,146,202710,312,8-16 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900510,20200102,2,0,16
O. Anunoby,22,3,True,Jump Shot,MIA,TOR,228,11,1628384,314,24+ ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,2,0,0
K. Lowry,15,2,False,Pullup Jump shot,MIA,TOR,-74,134,200768,325,8-16 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900510,20200102,3,11,45
M. Leonard,1,2,False,Jump Shot,MIA,TOR,11,10,203086,327,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,11,36
D. Robinson,18,2,False,Fadeaway Jump Shot,MIA,TOR,184,32,1629130,331,16-24 ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900510,20200102,3,11,32
F. VanVleet,25,3,False,Jump Shot,MIA,TOR,117,231,1627832,333,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,11,16
O. Anunoby,6,2,True,Pullup Jump shot,MIA,TOR,40,45,1628384,336,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900510,20200102,3,10,57
B. Adebayo,9,2,False,Floating Jump shot,MIA,TOR,-85,41,1628389,338,8-16 ft.,Left Side(L),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900510,20200102,3,10,32
O. Anunoby,1,2,True,Driving Layup Shot,MIA,TOR,9,10,1628384,340,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,10,22
J. Butler,2,2,False,Driving Floating Jump Shot,MIA,TOR,-2,25,202710,342,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900510,20200102,3,10,9
S. Ibaka,6,2,False,Turnaround Jump Shot,MIA,TOR,29,62,201586,351,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,9,45
K. Nunn,25,3,False,Pullup Jump shot,MIA,TOR,-147,214,1629134,353,24+ ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900510,20200102,3,9,38
K. Lowry,25,3,False,Pullup Jump shot,MIA,TOR,137,213,200768,355,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900510,20200102,3,9,31
B. Adebayo,1,2,True,Dunk Shot,MIA,TOR,-8,8,1628389,357,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,9,16
F. VanVleet,24,3,False,Jump Shot,MIA,TOR,-212,131,1627832,358,24+ ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,8,55
K. Nunn,4,2,True,Turnaround Jump Shot,MIA,TOR,36,27,1629134,362,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,8,21
P. McCaw,23,3,True,Jump Shot,MIA,TOR,229,61,1627775,364,24+ ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,8,1
P. McCaw,1,2,False,Finger Roll Layup Shot,MIA,TOR,-16,3,1627775,368,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900510,20200102,3,7,18
J. Butler,1,2,True,Layup Shot,MIA,TOR,-2,16,202710,370,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,7,11
S. Ibaka,4,2,True,Hook Shot,MIA,TOR,-49,5,201586,372,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,6,54
K. Nunn,26,3,True,Jump Shot,MIA,TOR,-16,262,1629134,374,24+ ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,6,35
O. Anunoby,14,2,False,Turnaround Fadeaway shot,MIA,TOR,67,125,1628384,376,8-16 ft.,Center(C),20200102,MIA,TOR,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900510,20200102,3,6,14
K. Nunn,24,3,False,Jump Shot,MIA,TOR,-28,247,1629134,378,24+ ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,6,5
S. Ibaka,6,2,True,Floating Jump shot,MIA,TOR,38,50,201586,380,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900510,20200102,3,5,53
K. Nunn,25,3,False,Jump Shot,MIA,TOR,105,230,1629134,382,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,5,40
S. Ibaka,17,2,False,Jump Shot,MIA,TOR,-90,150,201586,384,16-24 ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,5,14
B. Adebayo,1,2,True,Driving Finger Roll Layup Shot,MIA,TOR,4,17,1628389,386,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900510,20200102,3,5,0
F. VanVleet,22,3,False,Jump Shot,MIA,TOR,-227,14,1627832,392,24+ ft.,Left Side(L),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,4,35
D. Robinson,22,3,True,Jump Shot,MIA,TOR,223,20,1629130,395,24+ ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,4,19
P. McCaw,25,3,False,Jump Shot,MIA,TOR,-214,136,1627775,397,24+ ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,3,57
D. Robinson,25,3,False,Pullup Jump shot,MIA,TOR,203,151,1629130,399,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900510,20200102,3,3,47
K. Lowry,24,3,True,Pullup Jump shot,MIA,TOR,-178,168,200768,401,24+ ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900510,20200102,3,3,36
R. Hollis-Jefferson,1,2,True,Driving Layup Shot,MIA,TOR,17,3,1626178,415,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,3,2
G. Dragic,25,3,False,Jump Shot,MIA,TOR,171,186,201609,417,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,2,38
B. Adebayo,6,2,True,Hook Shot,MIA,TOR,-6,62,1628389,426,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,2,10
G. Dragic,25,3,False,Jump Shot,MIA,TOR,155,201,201609,434,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,1,40
K. Lowry,24,3,False,Jump Shot,MIA,TOR,175,178,200768,436,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,1,24
G. Dragic,2,2,False,Driving Layup Shot,MIA,TOR,10,18,201609,445,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,1,7
D. Jones Jr.,26,3,False,Jump Shot,MIA,TOR,-166,201,1627884,453,24+ ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,0,59
G. Dragic,26,3,False,Jump Shot,MIA,TOR,-152,216,201609,455,24+ ft.,Left Side Center(LC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,0,54
K. Nunn,25,3,False,Jump Shot,MIA,TOR,-30,254,1629134,458,24+ ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,0,33
T. Herro,23,3,True,Jump Shot,MIA,TOR,227,70,1629639,460,24+ ft.,Right Side(R),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,0,27
T. Davis,25,3,False,Jump Shot,MIA,TOR,3,251,1629056,462,24+ ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,0,5
T. Herro,26,3,False,Jump Shot,MIA,TOR,-16,265,1629639,464,24+ ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,3,0,1
T. Herro,22,2,True,Step Back Jump shot,MIA,TOR,-2,223,1629639,472,16-24 ft.,Center(C),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900510,20200102,4,11,39
F. VanVleet,26,3,False,Jump Shot,MIA,TOR,157,215,1627832,473,24+ ft.,Right Side Center(RC),20200102,MIA,TOR,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900510,20200102,4,11,19
T. Davis,3,2,True,Putback Layup Shot,MIA,TOR,3,32,1629056,475,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900510,20200102,4,11,13
R. Hollis-Jefferson,1,2,False,Finger Roll Layup Shot,MIA,TOR,12,10,1626178,477,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900510,20200102,4,10,32
C. Boucher,0,2,True,Putback Layup Shot,MIA,TOR,0,-6,1628449,479,Less Than 8 ft.,Center(C),20200102,MIA,TOR,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900510,20200102,4,10,26
